SEGMENTID,LON,LAT,COMPLEXID,SAFTYPE,SOS,PLACEID,FACI_DOM,BIN,BOROUGH,CREATED,MODIFIED,FACILITY_T,SOURCE,B7SC,PRI_ADD,NAME
246117,-73.92013239,40.78860662,0,X,2,1007591,4,1088063,1,08/17/2011 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,13,OTHER,11374039,9112976,DEP WARDS IS EFFLUENT WATER
246117,-73.92039971,40.78820909,0,X,2,1007592,4,1088064,1,08/17/2011 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,13,OTHER,11374038,9112977,DEP WARDS ISLAND BUILDING 146
248733,-73.91719894,40.79767333,447,X,2,1007603,8,1000000,1,08/17/2011 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,4,OTHER,11375036,0,SUNKEN MEADOW FIELD 46
248733,-73.918057,40.79775097,447,X,2,1007604,8,1000000,1,08/17/2011 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,4,OTHER,11375037,0,SUNKEN MEADOW FIELD 47
155064,-73.91904338,40.79788004,447,X,2,1007605,4,1000000,1,08/17/2011 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,13,OTHER,11375038,0,SUNKEN MEADOW FIELD 48
9000344,-73.92738962,40.83533832,187,,1,1017708,3,2003258,2,12/26/2012 12:00:00 AM +0000,06/13/2017 12:00:00 AM +0000,1,OTHER,,2005819,HIGHBRIDGE REHABS HOUSES ANDERSON BUILDING 2
9000346,-73.92759062,40.8353841,187,,1,1017709,3,2003257,2,12/26/2012 12:00:00 AM +0000,06/13/2017 12:00:00 AM +0000,1,OTHER,,2102409,HIGHBRIDGE REHABS HOUSES ANDERSON BUILDING 3
137129,-73.78828139,40.6483216,413,G,2,13395,4,0,4,05/14/2009 12:00:00 AM +0000,06/14/2017 12:00:00 AM +0000,6,OTHER,49754001,0,JFK AIRPORT
159151,-73.94936815,40.80826031,0,,1,4834,2,1088475,1,05/14/2009 12:00:00 AM +0000,06/14/2017 12:00:00 AM +0000,1,DoITT,,9117744,ENNIS FRANCIS APARTMENTS
161681,-74.0118035,40.64917067,0,N,1,9197,1,3011821,3,05/14/2009 12:00:00 AM +0000,06/14/2017 12:00:00 AM +0000,2,DOE,30050901,3015803,PS 1 NEAR 4 AV
36416,-73.96382409,40.76710375,0,N,1,12474,1,1042471,1,05/14/2009 12:00:00 AM +0000,06/14/2017 12:00:00 AM +0000,11,NYPD,10005601,1034275,PCT 19
9004826,-73.94337153,40.78785649,0,,1,1026229,3,1088305,1,05/15/2015 12:00:00 AM +0000,05/15/2015 12:00:00 AM +0000,1,OTHER,,10164407,HOBBS COURT BUILDING
133217,-73.96385727,40.75331995,0,N,1,15357,1,0,1,05/14/2009 12:00:00 AM +0000,06/14/2017 12:00:00 AM +0000,4,DPR,11195001,0,P DETMOLD PARK
176236,-73.90390359,40.87667773,0,N,2,16014,1,0,2,05/14/2009 12:00:00 AM +0000,06/14/2017 12:00:00 AM +0000,4,DPR,21268501,0,SIREN SLOPE
148555,-73.99053773,40.69577678,0,N,1,16017,1,0,3,05/14/2009 12:00:00 AM +0000,06/14/2017 12:00:00 AM +0000,4,DPR,30013301,0,KOREAN WAR VETERANS PLAZA
89233,-73.85389608,40.89516131,0,,1,3940,1,2097446,2,05/14/2009 12:00:00 AM +0000,06/14/2017 12:00:00 AM +0000,9,NYPD,,2078139,ST FRANCIS OF ROME CHURCH
28992,-73.97364283,40.66566511,450,X,2,14004,1,3347244,3,05/14/2009 12:00:00 AM +0000,06/14/2017 12:00:00 AM +0000,4,DoITT,37250705,0,PROSPECT PARK - PARK MAINTENANCE
91962,-73.80358919,40.74942806,3284,,2,18689,6,0,4,05/14/2009 12:00:00 AM +0000,09/13/2013 12:00:00 AM +0000,7,FDNY,,0,KISSENA PK DAY CAMP
9001942,-73.99176777,40.57239067,0,,2,7247,1,3329347,3,05/14/2009 12:00:00 AM +0000,06/14/2017 12:00:00 AM +0000,8,NYPD,,3240719,CONEY ISLAND PARKS DEPT HQ
95649,-73.83021853,40.88020687,0,N,1,1423,1,0,2,05/14/2009 12:00:00 AM +0000,09/24/2013 12:00:00 AM +0000,4,DPR,21346001,0,GIVAN CREEK WOODS PARK
9000081,-73.94441104,40.78632023,0,,2,1026230,3,1052645,1,05/15/2015 12:00:00 AM +0000,05/15/2015 12:00:00 AM +0000,1,OTHER,,1042082,CIENA BUILDING
9001709,-73.94616788,40.78030293,0,,2,1026231,16,1081307,1,05/15/2015 12:00:00 AM +0000,05/15/2015 12:00:00 AM +0000,2,OTHER,,5149837,GILLEN BREWER SCHOOL
62324,-73.75501209,40.63065533,0,,,14012,11,0,,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,6,NOAA,,0,HEAD OF BAY BUOY 30
161681,-74.0121881,40.64944815,0,N,1,12581,9,0,3,05/14/2009 12:00:00 AM +0000,06/14/2017 12:00:00 AM +0000,4,DoITT,31297501,0,PS 1 PLAYGROUND
9003449,-73.9121169,40.83021786,118,G,1,7892,3,0,2,05/14/2009 12:00:00 AM +0000,06/14/2017 12:00:00 AM +0000,1,NYCHA,21183001,0,CLAREMONT REHAB GROUP 2
309632,-74.17880551,40.52024711,0,N,1,1002618,1,0,5,09/16/2010 12:00:00 AM +0000,06/14/2017 12:00:00 AM +0000,1,OTHER,51604501,0,ARBUTUS BEACH
70842,-73.93823813,40.82678548,182,X,1,1018684,3,1087001,1,02/12/2013 12:00:00 AM +0000,08/30/2013 12:00:00 AM +0000,1,OTHER,12246204,0,HARLEM RIVER II HOUSES GARAGE
68170,-73.90979676,40.74535793,0,,2,6066,2,4030847,4,05/14/2009 12:00:00 AM +0000,09/22/2015 12:00:00 AM +0000,3,DoITT,,5166943,WOODSIDE LIBRARY
47721,-73.88990818,40.67426428,0,,2,324,12,0,3,05/14/2009 12:00:00 AM +0000,09/24/2013 12:00:00 AM +0000,4,DPR,,0,GLENMORE HENDRIX BLOCK ASSOCIATION GARDEN
43195,-73.93262853,40.67977332,0,N,2,15683,1,0,3,05/14/2009 12:00:00 AM +0000,09/04/2013 12:00:00 AM +0000,4,DPR,31219001,0,FULTON PARK
164218,-74.00226002,40.72767512,0,,2,10349,6,1008068,1,05/14/2009 12:00:00 AM +0000,05/21/2015 12:00:00 AM +0000,2,NYPD,,1010209,COOKE CENTER ACADEMY
164874,-73.98315397,40.77448214,0,,2,2674,4,1028838,1,05/14/2009 12:00:00 AM +0000,05/21/2015 12:00:00 AM +0000,7,EMS,,1026477,LINCOLN SQ MTR INN
142949,-73.88803382,40.61801169,0,,,14018,11,0,3,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,6,NOAA,,0,NORTH CHANNEL LIGHTED BUOY 12
91854,-73.81024623,40.76805897,0,,,5300,2,4118404,4,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,5,DoITT,,130758,THE HOUSE FOR BRIGHT&GIFTED TODDLER PROGRAM
92849,-73.81464374,40.79023808,0,,2,5560,15,4102447,4,05/14/2009 12:00:00 AM +0000,05/21/2015 12:00:00 AM +0000,2,DoITT,,114405,QSAC DAY SCHOOL
28682,-73.94665313,40.64298581,0,,1,16280,2,3111408,3,05/14/2009 12:00:00 AM +0000,05/21/2015 12:00:00 AM +0000,5,DoITT,,3149224,MOUNT RORAIMA DAY CARE SCHOOL
247735,-73.973891,40.69837506,513,X,2,7853,6,3335167,3,05/14/2009 12:00:00 AM +0000,12/06/2011 12:00:00 AM +0000,7,DoITT,32333819,0,BROOKLYN NAVY YARD - BUILDING 30
88419,-73.84835768,40.88021359,0,,1,1025942,15,2060149,2,03/13/2015 12:00:00 AM +0000,05/21/2015 12:00:00 AM +0000,2,OTHER,,2066772,NEW COVENANT CHRISTIAN SCHOOL NORTHEAST CAMPUS
16848,-74.03283828,40.60924534,3418,X,1,1003871,6,3345704,3,03/29/2011 12:00:00 AM +0000,09/21/2015 12:00:00 AM +0000,8,OTHER,35244018,5152753,FORT HAMILTON MUSEUM
75117,-73.87679414,40.73856069,0,,2,1019664,2,4590789,4,04/18/2013 12:00:00 AM +0000,09/21/2015 12:00:00 AM +0000,3,OTHER,,5160846,ELMHURST LIBRARY
36653,-73.95608587,40.76278466,0,N,2,9921,7,0,1,05/14/2009 12:00:00 AM +0000,09/19/2011 12:00:00 AM +0000,2,DCP,12991001,0,ROCKEFELLER UNIVERSITY
111699,-73.8548115,40.64125359,0,,,14020,11,0,3,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,6,NOAA,,0,NORTH CHANNEL LIGHTED BUOY 26
247550,-73.92601096,40.80034116,447,G,2,1007313,10,0,1,08/16/2011 12:00:00 AM +0000,06/14/2017 12:00:00 AM +0000,11,OTHER,11371501,0,NYPD POLICE DEPARTMENT MARINA
257659,-73.97867524,40.68745854,0,,2,1028328,3,3397164,3,08/17/2016 12:00:00 AM +0000,06/14/2017 12:00:00 AM +0000,3,OTHER,,5173498,THEATRE FOR A NEW AUDIENCE
9005193,-73.94005927,40.71830594,130,X,2,7362,3,3332781,3,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,1,DCP,32933504,3090968,COOPER PARK PROJECTS BLDG 3
257659,-73.97866837,40.68741565,0,N,2,1028329,1,3397164,3,08/17/2016 12:00:00 AM +0000,06/14/2017 12:00:00 AM +0000,3,OTHER,30050601,5173498,POLONSKY SHAKESPEARE CENTER
175538,-73.89856913,40.79226792,0,,,13849,11,0,2,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,6,NOAA,,0,SOUTH BROTHER ISLAND LEDGE LIGHT 3
77153,-73.88775555,40.77832211,0,,,13850,11,0,4,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,6,NOAA,,0,LAGUARDIA AIRPORT SECURITY ZONE DAYBEACON B
148847,-73.90593889,40.85012545,0,,1,1026250,15,2086655,2,05/21/2015 12:00:00 AM +0000,05/21/2015 12:00:00 AM +0000,2,OTHER,,2014186,NEW COVENANT CHRISTIAN SCHOOL SOUTH CENTRAL CAMPUS
25140,-73.9748372,40.5907225,0,,1,1026251,16,3194355,3,05/21/2015 12:00:00 AM +0000,05/21/2015 12:00:00 AM +0000,2,OTHER,,3246145,BIG APPLE ACADEMY 86 ST
299766,-74.02454288,40.68695922,0,N,1,1028637,1,0,1,10/26/2016 12:00:00 AM +0000,06/21/2017 12:00:00 AM +0000,4,OTHER,10077601,0,GOVERNORS IS THE HILLS
175658,-73.88957519,40.81263839,0,N,2,14158,7,2006621,2,05/14/2009 12:00:00 AM +0000,02/23/2016 12:00:00 AM +0000,8,DCP,22496901,2012700,DOS GARAGE BRONX 2
299272,-74.02158367,40.68755428,0,N,2,1028638,1,0,1,10/26/2016 12:00:00 AM +0000,06/21/2017 12:00:00 AM +0000,4,OTHER,10077701,0,GOVERNORS IS PLAY LAWN
10122,-74.12817759,40.64393859,0,,,14419,11,0,,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,6,NOAA,,0,KILL VAN KULL CHANNEL LIGHTED BUOY 10
141437,-74.02569708,40.59041605,0,,,14421,11,0,3,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,6,NOAA,,0,GRAVESEND BAY ANCHORAGE BUOY B
62324,-73.74723406,40.63531213,0,,,14423,11,0,4,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,6,NOAA,,0,HEAD OF BAY BUOY NP
62087,-73.75584357,40.61051827,0,,,14011,11,0,4,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,6,NOAA,,0,MOTTS BASIN BUOY 6
299272,-74.02091422,40.68873141,0,N,2,1028639,1,0,1,10/26/2016 12:00:00 AM +0000,06/21/2017 12:00:00 AM +0000,4,OTHER,10077501,0,GOVERNORS ISLAND HAMMOCK GROVE
155146,-73.92013666,40.79940695,0,,,14028,5,0,1,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,12,NOAA,,0,BRONX KILL
149056,-73.84215667,40.74237692,453,G,1,16385,1,0,4,05/14/2009 12:00:00 AM +0000,02/23/2016 12:00:00 AM +0000,4,DPR,41323501,0,FLUSHING MEADOWS/CORONA PARK
18075,-74.01873894,40.68917495,0,N,1,1028640,1,0,1,10/26/2016 12:00:00 AM +0000,06/21/2017 12:00:00 AM +0000,4,OTHER,10078001,0,GOVERNORS IS LIGGETT TERRACE
299272,-74.02028793,40.68903811,0,N,2,1029633,1,0,1,04/21/2017 12:00:00 AM +0000,06/21/2017 12:00:00 AM +0000,12,OTHER,14560301,0,GOVERNORS ISLAND
83223,-73.86642974,40.74565723,0,,2,1029969,13,4441115,4,06/21/2017 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,2,OTHER,,45197,PS 315 BUILDING
13968,-74.08911203,40.6354824,0,,1,3729,1,5002567,5,05/14/2009 12:00:00 AM +0000,12/23/2010 12:00:00 AM +0000,9,NYPD,,5003370,ASSUMPTION PARISH
42082,-73.93050027,40.64968285,0,,,16788,2,3103715,3,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,5,DoITT,,3140242,KIDDIE'S CORNER DAY CARE CENTER
55244,-73.8099877,40.66512875,0,N,1,7773,7,4257531,4,05/14/2009 12:00:00 AM +0000,02/23/2016 12:00:00 AM +0000,8,DCP,44272001,285148,DOS GARAGE QUEENS 10
164570,-74.00472204,40.75346689,0,N,1,7612,7,1012275,1,05/14/2009 12:00:00 AM +0000,02/23/2016 12:00:00 AM +0000,8,DCP,11662601,1015287,DSNY GARAGE MN 6
47723,-73.88911919,40.6743895,0,,2,6696,12,0,3,05/14/2009 12:00:00 AM +0000,06/22/2017 12:00:00 AM +0000,4,DPR,,0,CLARA'S GARDEN
190988,-73.91130619,40.84349475,0,N,2,11382,1,2007859,2,05/14/2009 12:00:00 AM +0000,06/22/2017 12:00:00 AM +0000,10,FDNY,21510001,2014450,LEBANON HOSP
21319,-73.98655092,40.63918366,0,,,3622,2,3123284,3,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,9,EMS,,3163529,SHOMREI HADATH CON
223779,-73.97335911,40.80024587,34,G,2,17522,1,0,1,05/14/2009 12:00:00 AM +0000,06/22/2017 12:00:00 AM +0000,4,DPR,12979201,0,RIVERSIDE PARK
17163,-74.02305867,40.62105101,0,,,4281,2,3152888,3,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,5,DoITT,,3197492,SMART START ECC INC.
149068,-73.85171229,40.7471108,453,X,1,6042,4,4441124,4,05/14/2009 12:00:00 AM +0000,06/22/2017 12:00:00 AM +0000,3,EMS,41323544,56390,FLUSHING MEADOW HALL OF SCIENCE
13786,-74.1015138,40.63722241,0,N,1,16031,1,0,5,05/14/2009 12:00:00 AM +0000,02/23/2016 12:00:00 AM +0000,4,DPR,51119001,0,ALLISON POND PARK
286000,-73.78130602,40.59570958,0,,2,11525,1,4302397,4,05/14/2009 12:00:00 AM +0000,06/22/2017 12:00:00 AM +0000,2,DOE,,337459,PS 105 THE BAY SCHOOL
135232,-73.87617482,40.6887643,0,N,2,6977,3,3090739,3,05/14/2009 12:00:00 AM +0000,07/21/2011 12:00:00 AM +0000,13,DCP,37475201,0,SALEM FIELD CEMETERY
94900,-73.81445039,40.82940467,474,X,2,14709,10,2078407,2,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,4,DCP,22333002,2088612,DANISH AMERICAN BEACH CLUB HOUSE
175759,-73.87517653,40.80966386,19,,,7714,1,2000000,2,05/14/2009 12:00:00 AM +0000,02/08/2012 12:00:00 AM +0000,6,OTHER,,0,HUNTS POINT TERMINAL
47831,-73.88850003,40.67407186,0,,1,329,12,0,3,05/14/2009 12:00:00 AM +0000,06/22/2017 12:00:00 AM +0000,4,DPR,,0,HERBAL GARDEN
115835,-73.78437261,40.66485646,0,N,1,7767,7,4433112,4,05/14/2009 12:00:00 AM +0000,02/23/2016 12:00:00 AM +0000,8,DCP,44272301,329215,DOS GARAGE QUEENS 13
73007,-73.91433488,40.86960828,0,N,2,9920,7,1082036,1,05/14/2009 12:00:00 AM +0000,02/23/2016 12:00:00 AM +0000,8,DCP,11663401,1057950,DOS GARAGE BRONX 8
73008,-73.91336119,40.86927863,0,N,1,7611,7,1082037,1,05/14/2009 12:00:00 AM +0000,02/23/2016 12:00:00 AM +0000,8,DCP,11662701,1057952,DOS GARAGE MN 8
163729,-73.96451626,40.68057987,0,N,1,366,1,0,3,05/14/2009 12:00:00 AM +0000,06/22/2017 12:00:00 AM +0000,4,DPR,38634001,0,LOWRY PARK
55244,-73.81010828,40.66514083,0,N,1,13821,7,4257531,4,05/14/2009 12:00:00 AM +0000,02/23/2016 12:00:00 AM +0000,8,DCP,44271901,285148,DOS GARAGE QN EAST 8
80092,-73.89583717,40.87056433,398,X,1,13814,7,2097316,2,05/14/2009 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,2,DoITT,24580010,2026812,LEHMAN COLLEGE STUDENT LIFE BLDG
9007935,-73.9764918,40.69509438,0,N,2,12969,12,3251647,3,05/14/2009 12:00:00 AM +0000,06/22/2017 12:00:00 AM +0000,11,EMS,30035701,5160982,EMS BC31
142905,-74.00879095,40.75203757,0,N,1,18409,7,0,1,05/14/2009 12:00:00 AM +0000,10/17/2011 12:00:00 AM +0000,6,DCP,11028501,0,PIER 66 A
47837,-73.88738422,40.67376023,0,,1,15519,12,0,3,05/14/2009 12:00:00 AM +0000,06/22/2017 12:00:00 AM +0000,4,DPR,,0,MW UNITIED ORIENT GRANDE LODGE
185560,-73.93584079,40.80847684,0,N,2,7754,7,1054511,1,05/14/2009 12:00:00 AM +0000,02/23/2016 12:00:00 AM +0000,8,DCP,11662801,1044780,DOS GARAGE MANHATTAN 10
277233,-73.98850102,40.71440955,0,,1,5402,2,1004053,1,05/14/2009 12:00:00 AM +0000,11/01/2013 12:00:00 AM +0000,3,DoITT,,1004711,SEWARD PARK LIBRARY
93714,-73.80965618,40.81297052,0,N,1,18369,4,0,2,05/14/2009 12:00:00 AM +0000,02/23/2016 12:00:00 AM +0000,4,DCP,26489001,0,SILVER BEACH
168405,-73.89262691,40.67548999,0,,1,9817,11,3083579,3,05/14/2009 12:00:00 AM +0000,11/01/2013 12:00:00 AM +0000,11,FDNY,,3112047,SB02
23927,-73.99525742,40.70960526,0,,1,2479,2,1003205,1,05/14/2009 12:00:00 AM +0000,11/01/2013 12:00:00 AM +0000,7,NYPD,,5157769,MANHATTAN MINI STORAGE 220 SOUTH ST
43184,-73.93206545,40.67691925,0,N,1,7760,7,3330693,3,05/14/2009 12:00:00 AM +0000,02/23/2016 12:00:00 AM +0000,8,DCP,33361501,3043417,DOS GARAGE BK 8
151466,-73.81683703,40.69671052,0,N,1,7755,7,4196969,4,05/14/2009 12:00:00 AM +0000,02/23/2016 12:00:00 AM +0000,8,DCP,44271601,219145,DOS GARAGE QUEENS WEST 9
9001275,-73.93516731,40.76196252,0,N,2,7033,7,4005787,4,05/14/2009 12:00:00 AM +0000,02/23/2016 12:00:00 AM +0000,8,DCP,44271001,8151,DSNY GARAGE QN 1
271310,-73.97230273,40.76353859,0,,2,17058,2,1036082,1,05/14/2009 12:00:00 AM +0000,11/01/2013 12:00:00 AM +0000,7,NYPD,,1031092,GENERAL MOTORS BUILDING
221224,-73.82264451,40.86167518,515,,2,7206,2,2093853,2,05/14/2009 12:00:00 AM +0000,11/01/2013 12:00:00 AM +0000,1,DoITT,,5153670,CO-OP CITY EARHART LANE TOWN HOUSES @ 1 TO 8 EARHART LANE
34116,-73.98725464,40.76811764,0,,1,2720,4,1026863,1,05/14/2009 12:00:00 AM +0000,11/01/2013 12:00:00 AM +0000,7,FDNY,,1025082,HOLIDAY INN MIDTOWN
16096,-74.0592613,40.60744037,0,N,1,337,1,0,5,05/14/2009 12:00:00 AM +0000,02/23/2016 12:00:00 AM +0000,4,DPR,51120001,0,ARTHUR VON BRIESEN PARK
155299,-74.08745391,40.59142434,0,,1,1028407,1,5091222,5,09/12/2016 12:00:00 AM +0000,09/12/2016 12:00:00 AM +0000,8,OTHER,,5063804,SOCIAL SECURITY OFFICE HYLAN BLVD
252196,-73.8738368,40.65102728,0,,1,2572,2,3348826,3,05/14/2009 12:00:00 AM +0000,12/13/2017 12:00:00 AM +0000,7,EMS,,3133262,BJ 'S GATEWAY CENTER
82773,-73.83882327,40.72257075,0,N,1,1025510,14,4442903,4,11/19/2014 12:00:00 AM +0000,09/12/2016 12:00:00 AM +0000,2,DOE,40044301,58900,PS 196 ANNEX
112925,-73.8007201,40.7029232,0,,2,19412,2,4451048,4,05/14/2009 12:00:00 AM +0000,09/13/2016 12:00:00 AM +0000,13,EMS,,239924,ADDABBO FED BLDG
180609,-73.76628113,40.72553432,0,,1,786,9,0,4,05/14/2009 12:00:00 AM +0000,07/21/2011 12:00:00 AM +0000,4,DoITT,,0,MCLAUGHLIN PLAYGROUND
164376,-73.98854513,40.73006087,0,,1,1021727,7,1006785,1,08/12/2013 12:00:00 AM +0000,12/13/2017 12:00:00 AM +0000,2,OTHER,,1008612,COOPER UNION STUYVESANT FISH HOUSE
157730,-74.01573112,40.64308547,0,,1,12023,1,3014934,3,05/14/2009 12:00:00 AM +0000,09/13/2016 12:00:00 AM +0000,9,EMS,,3019477,BETHELSHIP NORWEGIAN METH
259656,-73.95772847,40.74750272,0,,2,1022904,2,0,4,10/21/2013 12:00:00 AM +0000,10/21/2013 12:00:00 AM +0000,13,OTHER,,0,PEPSI SIGN
112926,-73.80178433,40.70243717,0,,2,4026,1,4315254,4,05/14/2009 12:00:00 AM +0000,09/13/2016 12:00:00 AM +0000,13,EMS,,239923,FIRST REFORMED DUTCH CHURCH HISTORICAL
70186,-73.91510583,40.81243934,82,X,2,7297,3,2093913,2,05/14/2009 12:00:00 AM +0000,04/18/2013 12:00:00 AM +0000,1,DCP,25265514,2000242,MOTT HAVEN 9 B BUILDING 7
29861,-73.94207417,40.67746164,0,N,1,1025453,3,3397030,3,11/05/2014 12:00:00 AM +0000,12/13/2017 12:00:00 AM +0000,2,DOE,30054401,5163623,UNCOMMON CHARTER HIGH SCHOOL
111220,-73.93919488,40.8383528,0,N,1,16191,1,0,1,05/14/2009 12:00:00 AM +0000,03/07/2013 12:00:00 AM +0000,4,DPR,11205001,0,MCKENNA TRIANGLE
112925,-73.8012988,40.70403985,0,N,1,8603,3,0,4,05/14/2009 12:00:00 AM +0000,09/13/2016 12:00:00 AM +0000,13,DCP,44722001,0,GRACE CEMETERY
79969,-73.89814752,40.88016558,0,,2,11362,4,2094699,2,05/14/2009 12:00:00 AM +0000,09/13/2016 12:00:00 AM +0000,5,EMS,,2027531,CITADEL REHAB/NURSING CENTER
17820,-74.02311801,40.65144177,0,N,1,2951,7,0,3,05/14/2009 12:00:00 AM +0000,03/05/2013 12:00:00 AM +0000,6,EMS,30016801,0,PIER 52 ST
116424,-73.88439689,40.83646212,0,N,1,15538,1,0,2,05/14/2009 12:00:00 AM +0000,04/30/2013 12:00:00 AM +0000,4,DPR,21323501,0,MITCHELL PARK
84476,-73.85878947,40.78540053,0,,2,19497,10,4097874,4,05/14/2009 12:00:00 AM +0000,09/13/2016 12:00:00 AM +0000,11,EMS,,5173817,NYPD HARBOR GEORGE
147082,-73.82891981,40.76319794,0,,2,13910,10,4112351,4,05/14/2009 12:00:00 AM +0000,04/04/2013 12:00:00 AM +0000,11,NYPD,,125605,QUEENS N TASK FORCE
29861,-73.94222125,40.67748066,0,N,1,1026388,3,3397030,3,06/12/2015 12:00:00 AM +0000,12/13/2017 12:00:00 AM +0000,2,OTHER,30052701,5163623,ACHIEVEMENT FIRST BROOKLYN HIGH SCHOOL
57146,-73.80345801,40.68679487,0,,2,1028389,1,4581015,4,09/06/2016 12:00:00 AM +0000,09/13/2016 12:00:00 AM +0000,9,OTHER,,5173815,JOY CHURCH DLCF
112925,-73.80101547,40.70346288,0,,1,1028408,1,4208817,4,09/13/2016 12:00:00 AM +0000,09/13/2016 12:00:00 AM +0000,9,OTHER,,231946,GRACE EPISCOPAL CHURCH
112926,-73.80171794,40.7024354,0,,2,1028409,3,4315254,4,09/13/2016 12:00:00 AM +0000,09/13/2016 12:00:00 AM +0000,3,OTHER,,239923,JAMAICA PERFORMING ARTS CENTER
112925,-73.80100941,40.70282291,0,,2,1028410,1,4451048,4,09/13/2016 12:00:00 AM +0000,09/13/2016 12:00:00 AM +0000,8,OTHER,,239924,SOCIAL SECURITY OFFICE JAMAICA
36459,-73.95737193,40.74439733,0,N,1,11562,10,4000019,4,05/14/2009 12:00:00 AM +0000,09/13/2016 12:00:00 AM +0000,2,DOE,40044401,42,IS 78
94779,-73.81846657,40.82716701,0,N,2,1025356,1,2077130,2,10/15/2014 12:00:00 AM +0000,09/13/2016 12:00:00 AM +0000,2,DOE,20054501,2087048,BRONX DELTA SCHOOL
51511,-73.85000192,40.68330405,0,N,1,1025388,1,4541381,4,10/24/2014 12:00:00 AM +0000,09/13/2016 12:00:00 AM +0000,2,DOE,40044701,5163304,QUEENS EXPLORERS ELEMENTARY SCHOOL
143167,-74.00899724,40.74443404,0,N,1,18411,7,0,1,05/14/2009 12:00:00 AM +0000,10/12/2011 12:00:00 AM +0000,6,DCP,11027501,0,PIER 58
109132,-73.92876681,40.77304632,0,,2,1030689,1,4436858,4,12/29/2017 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,9,OTHER,,0,ST GEORGES EPISCOPAL CHURCH  ASTORIA
180260,-73.78814218,40.72721426,0,,1,1030648,2,4154763,4,12/13/2017 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,9,OTHER,,169696,CONGREGATION BETH-EL
34713,-73.97299809,40.7276646,0,,1,1030650,2,1022553,1,12/13/2017 12:00:00 AM +0000,11/30/1899 12:00:00 AM +0000,7,OTHER,,5175699,CON EDISON POWER PLANT E 14 ST
312696,-73.9370585,40.72359209,0,N,2,90,9,0,3,05/14/2009 12:00:00 AM +0000,12/13/2017 12:00:00 AM +0000,4,DoITT,31238501,0,DOUGHERTY PLGD
108714,-73.91372038,40.74525851,0,,2,10493,6,4000979,4,05/14/2009 12:00:00 AM +0000,12/04/2017 12:00:00 AM +0000,11,EMS,,5161738,ENG 325 FDNY\43 AV
15398,-74.08121822,40.63022459,0,,1,3891,1,5013580,5,05/14/2009 12:00:00 AM +0000,12/04/2017 12:00:00 AM +0000,9,NYPD,,5016412,TRINITY EVANGELICAL LUTHERAN CHURCH
9202,-74.13673426,40.61318154,0,,2,5931,2,5106787,5,05/14/2009 12:00:00 AM +0000,12/04/2017 12:00:00 AM +0000,7,FDNY,,5015001,ALBA HOUSE BOOK STORE
48053,-73.88273434,40.68491984,0,,2,13610,5,3086687,3,05/14/2009 12:00:00 AM +0000,12/04/2017 12:00:00 AM +0000,3,NYPD,,3117206,HIGH LAND PARK YMCA
41442,-73.91763487,40.62029463,0,,2,18841,1,3220532,3,05/14/2009 12:00:00 AM +0000,12/08/2017 12:00:00 AM +0000,9,NYPD,,3276612,KINGSLAWN U P PRESBY CHURCH
9008588,-73.84814841,40.7739959,0,,1,4945,4,4100588,4,05/14/2009 12:00:00 AM +0000,12/08/2017 12:00:00 AM +0000,5,NYPD,,112152,WATERVIEW NURSING HOME
114177,-73.76477231,40.71899547,0,,1,19501,3,4224338,4,05/14/2009 12:00:00 AM +0000,12/08/2017 12:00:00 AM +0000,8,EMS,,5174131,HOLLISWOOD POST OFFICE
32829,-73.99525161,40.74320976,0,,2,1675,6,1084999,1,05/14/2009 12:00:00 AM +0000,12/08/2017 12:00:00 AM +0000,5,NYPD,,1018205,ST FRANCIS II RESIDENCE
